Station_ID,Timestamp,CO_Channel,NOx_Channel,NO2_Channel,Ambient_Temperature,Relative_Humidity,Absolute_Humidity,CO_Channel_RollingMean,CO_Channel_RollingStd,NOx_Channel_RollingMean,NOx_Channel_RollingStd,NO2_Channel_RollingMean,NO2_Channel_RollingStd,Ambient_Temperature_RollingMean,Ambient_Temperature_RollingStd,Relative_Humidity_RollingMean,Relative_Humidity_RollingStd,Absolute_Humidity_RollingMean,Absolute_Humidity_RollingStd,CO_Channel_Deviation,NOx_Channel_Deviation,NO2_Channel_Deviation,Ambient_Temperature_Deviation,Relative_Humidity_Deviation,Absolute_Humidity_Deviation,CO_Channel_ZScore,CO_Channel_TemporalAnomaly,NOx_Channel_ZScore,NOx_Channel_TemporalAnomaly,NO2_Channel_ZScore,NO2_Channel_TemporalAnomaly,Ambient_Temperature_ZScore,Ambient_Temperature_TemporalAnomaly,Relative_Humidity_ZScore,Relative_Humidity_TemporalAnomaly,Absolute_Humidity_ZScore,Absolute_Humidity_TemporalAnomaly,Temporal_Anomaly_Count,CO_Channel_StatisticalAnomaly,NOx_Channel_StatisticalAnomaly,NO2_Channel_StatisticalAnomaly,Ambient_Temperature_StatisticalAnomaly,Relative_Humidity_StatisticalAnomaly,Absolute_Humidity_StatisticalAnomaly,Statistical_Anomaly_Count,Affected_Sensors,Missing_Sensors,Temporal_Reliability,Statistical_Reliability,Missing_Count,Missing_Ratio,Missingness_Reliability,Relationship_Anomaly_Count,Relationship_Reliability,Trust_Score,Trust_Category,Trust_Reason
STN-02,09-03-2021 19:00,3.8,154.0,197.0,12.8,89.9,0.7584,2.433333333333334,1.0893423092245447,112.66666666666667,62.965599073356444,179.33333333333334,22.914333214532636,16.583333333333336,2.712501920122185,79.33333333333333,6.867216806440953,0.7197,0.06173575949155748,1.3666666666666658,41.33333333333333,17.666666666666657,3.783333333333335,10.566666666666677,0.03869999999999996,1.2545796257923152,0,0.6564431045145619,0,0.7709875954610879,0,-1.3947762784119666,0,1.5387116738117117,0,0.6268652126210948,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-02,09-03-2021 20:00,4.2,255.0,,12.5,94.4,0.8319,2.9333333333333336,1.0984838035522717,151.5,67.54776088072796,187.2,13.863621460496644,15.450000000000001,2.7703790354389977,81.96666666666667,9.172277070971267,0.7242166666666666,0.06968636643322776,1.2666666666666666,103.5,,2.950000000000001,12.433333333333337,0.10768333333333335,1.1531045451653688,0,1.532249161933798,0,,0,-1.064836241634546,0,1.3555339897747716,0,1.5452568248986496,0,0,0,0,0,0,0,0,0,None,NO2_Channel,1.0,1.0,1,0.16666666666666666,0.8333333333333334,0,1.0,97.49999999999999,Highly Reliable,Missing sensor data
STN-02,09-03-2021 21:00,2.5,156.0,193.0,11.6,91.3,0.7584,3.133333333333334,0.8140434058861152,167.0,52.07686626516618,192.8,6.18061485613949,14.25,2.5820534463871865,84.45,9.378432704881916,0.7253333333333334,0.07026611321729764,0.6333333333333342,11.0,0.19999999999998863,2.6500000000000004,6.849999999999994,0.03306666666666658,-0.7780092913398498,0,-0.21122622747670622,0,0.03235924008455557,0,-1.0263149291924551,0,0.7303992272007503,0,0.4705919418711557,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-02,09-03-2021 22:00,2.5,213.0,219.0,12.1,87.1,,3.2166666666666672,0.6911343333004568,187.0,39.49683531626306,200.0,10.999999999996286,13.216666666666669,1.74059376842118,87.36666666666667,5.920022522479584,0.7424000000000001,0.06314368535332149,0.7166666666666672,26.0,19.0,1.116666666666669,0.26666666666667993,,-1.0369426494040352,0,0.6582805886043823,0,1.7272727272733106,0,-0.6415435278040497,0,-0.045044873673045986,0,,0,0,0,0,0,0,0,0,0,None,Absolute_Humidity,1.0,1.0,1,0.16666666666666666,0.8333333333333334,0,1.0,97.49999999999999,Highly Reliable,Missing sensor data
STN-02,09-03-2021 23:00,1.9,,199.0,10.2,95.8,0.7129,3.0333333333333337,0.8801515021101004,190.0,43.387786299833344,200.0,10.999999999996286,12.183333333333335,1.2416387021459503,90.35000000000001,4.546097227292773,0.7477,0.058185694118049885,1.1333333333333337,,1.0,1.983333333333336,5.449999999999989,0.03480000000000005,-1.2876571029149504,0,,0,-0.09090909090912161,0,-1.5973514114093732,0,1.1988304973506902,0,-0.5980851569699619,0,0,0,0,0,0,0,0,0,None,NOx_Channel,1.0,1.0,1,0.16666666666666666,0.8333333333333334,0,1.0,97.49999999999999,Highly Reliable,Missing sensor data
STN-02,10-03-2021 00:00,2.1,214.0,212.0,8.4,94.2,0.6165,2.833333333333334,0.9416297927883681,198.4,43.09640356224643,204.0,10.999999999995936,11.266666666666667,1.6753109164172206,92.11666666666667,3.2823264107437238,0.73562,0.07907823341476004,0.7333333333333338,15.599999999999994,8.0,2.866666666666667,2.0833333333333286,0.11912,-0.7787915579452688,0,0.3619791609169448,0,0.727272727272996,0,-1.7111251640365666,0,0.6347124181538295,0,-1.5063563619994338,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-02,10-03-2021 01:00,2.3,245.0,,7.8,94.1,0.629,2.583333333333334,0.8256310717667208,216.6,38.64324002979056,205.75,11.870832602077368,10.433333333333335,1.976528944049829,92.81666666666666,3.1606433944160504,0.7097399999999999,0.0901574899828034,0.2833333333333341,28.400000000000006,,2.6333333333333355,1.2833333333333314,0.08073999999999992,-0.34317183912064414,0,0.734928023067064,0,,0,-1.3323019332758874,0,0.40603547227144104,0,-0.8955440087717641,0,0,0,0,0,0,0,0,0,None,NO2_Channel,1.0,1.0,1,0.16666666666666666,0.8333333333333334,0,1.0,97.49999999999999,Highly Reliable,Missing sensor data
STN-02,10-03-2021 02:00,2.0,213.0,184.0,,89.0,0.5282,2.2166666666666672,0.2562550812504253,208.2,32.24437935516835,201.4,14.152738250950435,10.020000000000001,1.897893569197203,91.91666666666667,3.380779002931981,0.649,0.08958300620094949,0.21666666666666723,4.800000000000011,17.400000000000006,,2.9166666666666714,0.12080000000000002,-0.845511689405018,0,0.14886315370280603,0,-1.2294440617405964,0,,0,-0.8627202973448403,0,-1.3484700405010484,0,0,0,0,0,0,0,0,0,None,Ambient_Temperature,1.0,1.0,1,0.16666666666666666,0.8333333333333334,0,1.0,97.49999999999999,Highly Reliable,Missing sensor data
STN-02,10-03-2021 03:00,1.1,125.0,165.0,8.0,,0.5859,1.983333333333334,0.48339080118126043,202.0,45.177427992306136,195.8,21.78761115863615,9.3,1.830300521772347,92.04,3.7647045036760685,0.6145,0.06738408565825754,0.883333333333334,77.0,30.80000000000001,1.3000000000000007,,0.02860000000000007,-1.8273689345654394,0,-1.7043909629630387,0,-1.4136474061219668,0,-0.7102658741205861,0,,0,-0.42443256030877524,0,0,0,0,0,0,0,0,0,None,Relative_Humidity,1.0,1.0,1,0.16666666666666666,0.8333333333333334,0,1.0,97.49999999999999,Highly Reliable,Missing sensor data
STN-02,10-03-2021 04:00,1.2,101.0,138.0,8.4,98.6,0.6883,1.7666666666666673,0.496655480858371,179.6,62.720012755100775,179.6,29.10841802640531,8.56,0.9528903399658085,94.34,3.495425582099977,0.6268,0.0673812436810089,0.5666666666666673,78.6,41.599999999999994,0.16000000000000014,4.259999999999991,0.0615,-1.1409652938638586,0,-1.2531885206545619,0,-1.4291398440912562,0,-0.1679101920644313,0,1.2187357161357941,0,0.9127169022161208,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-02,10-03-2021 05:00,1.5,160.0,145.0,8.0,99.0,0.7409,1.7000000000000004,0.5019960159204382,176.33333333333334,56.666274508446996,168.8,30.11145961257904,8.120000000000001,0.2683281573002932,94.97999999999999,4.074555190447051,0.6314666666666667,0.07506809353291292,0.2000000000000004,16.333333333333343,23.80000000000001,0.120000000000001,4.02000000000001,0.10943333333333327,-0.39840953644480437,0,-0.2882372888462714,0,-0.7903967561259494,0,-0.44721359549943096,0,0.9866107616912522,0,1.4577875657033066,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-02,10-03-2021 06:00,1.2,135.0,139.0,7.7,99.0,0.8182,1.5500000000000007,0.4929503017546414,163.16666666666666,55.3260035305883,154.2,19.89220953036658,7.980000000000001,0.2683281573003027,95.94,4.397499289368796,0.6650833333333334,0.10586873791004658,0.35000000000000075,28.166666666666657,15.199999999999989,0.28000000000000114,3.0600000000000023,0.15311666666666668,-0.7100107226918952,0,-0.5091035836538246,0,-0.7641182331603904,0,-1.043498389498631,0,0.6958500271728811,0,1.4462878248040059,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-02,10-03-2021 07:00,1.6,270.0,149.0,8.9,99.0,0.877,1.4333333333333338,0.3386246693119952,167.33333333333334,63.114710382498544,153.33333333333334,17.918333255821356,8.200000000000001,0.4636809247749663,96.92,4.430801281935259,0.7064166666666667,0.1337138349860107,0.1666666666666663,102.66666666666666,4.333333333333343,0.6999999999999993,2.0799999999999983,0.1705833333333333,0.4921870193488659,0,1.6266677933633633,0,-0.2418379696072188,0,1.5096588248475467,0,0.4694410486158179,0,1.2757343572651247,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-02,10-03-2021 08:00,2.5,405.0,177.0,10.5,99.0,0.9536,1.5166666666666673,0.5192943930629894,199.33333333333334,116.76757540801587,152.16666666666666,15.600213673750611,8.583333333333334,1.0264826674945804,98.92,0.1788854381979546,0.7773166666666667,0.13309733906681245,0.9833333333333327,205.66666666666666,24.833333333333343,1.916666666666666,0.0799999999999983,0.17628333333333335,1.8935951292161484,0,1.761333708848664,0,1.5918585381377601,0,1.8672177595992245,0,0.4472135955050198,0,1.3244692536252909,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-02,10-03-2021 09:00,3.0,343.0,186.0,14.3,97.5,0.9506,1.833333333333334,0.7447594690010058,235.66666666666666,122.7740472032533,155.66666666666666,20.607442021431726,9.633333333333335,2.489712165425304,98.68333333333334,0.6013872850884634,0.8381000000000002,0.1093559326237005,1.166666666666666,107.33333333333334,30.333333333333343,4.666666666666666,1.1833333333333371,0.11249999999999982,1.566501286961268,0,0.8742347082168127,0,1.4719601443879688,0,1.8743799911784118,0,-1.967672683933233,0,1.0287507709994868,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-02,10-03-2021 10:00,2.5,230.0,175.0,16.3,84.8,0.8335,2.0500000000000003,0.7120393247567122,257.1666666666667,104.39428464560055,161.83333333333334,19.78298932584913,10.950000000000003,3.564126821537086,96.38333333333333,5.7062830867970415,0.8623000000000002,0.08229323179945786,0.44999999999999973,27.166666666666686,13.166666666666657,5.349999999999998,11.583333333333329,0.02880000000000016,0.6319875663521177,0,-0.2602313599723638,0,0.6655549598595113,0,1.50106892035136,0,-2.0299261633434136,0,-0.3499680273850892,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-02,10-03-2021 11:00,1.7,125.0,156.0,17.6,81.1,0.8015,2.083333333333334,0.6853223086013335,251.33333333333334,111.6363142828832,163.66666666666666,18.370265830048776,12.550000000000002,4.090843433816552,93.39999999999999,8.19926826003389,0.8724,0.06664457967456387,0.38333333333333397,126.33333333333334,7.666666666666657,5.049999999999999,12.299999999999997,0.07089999999999996,-0.5593475194404143,0,-1.1316508803148795,0,-0.41734108464157704,0,1.2344642569927449,0,-1.5001338668176663,0,-1.0638524595130765,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-02,10-03-2021 12:00,1.7,102.0,160.0,18.5,79.9,0.8052,2.1666666666666674,0.5785038173311061,245.83333333333334,119.07882543368771,167.16666666666666,14.274686219551455,14.350000000000001,3.901666310693411,90.21666666666665,9.232857990171063,0.8702333333333333,0.06893117340264825,0.46666666666666745,143.83333333333334,7.166666666666657,4.149999999999999,10.316666666666649,0.06503333333333328,-0.8066786297445834,0,-1.20788337313111,0,-0.502054234778959,0,1.0636481107125877,0,-1.1173860442399706,0,-0.9434531594791448,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-02,10-03-2021 13:00,1.1,61.0,150.0,20.0,73.6,0.8022,2.083333333333334,0.6997618642557347,211.0,139.42596601781176,167.33333333333334,14.023789311974566,16.200000000000003,3.399999999999981,85.98333333333333,10.175149466551602,0.8577666666666667,0.07403752201867628,0.9833333333333338,150.0,17.333333333333343,3.799999999999997,12.38333333333334,0.05556666666666665,-1.4052399588525808,0,-1.0758397756472233,0,-1.2359949902080203,0,1.117647058823535,0,-1.217017339552664,0,-0.7505203463272275,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-02,10-03-2021 14:00,0.9,107.0,146.0,,74.9,0.7841,1.8166666666666673,0.8060190237622559,161.33333333333334,105.42991352868818,162.16666666666666,15.393721663933654,17.340000000000003,2.1686401268997564,81.96666666666667,8.651859145100843,0.8295166666666667,0.0614201079994655,0.9166666666666673,54.33333333333334,16.166666666666657,,7.066666666666663,0.04541666666666666,-1.1372767138769768,0,-0.5153502598534228,0,-1.0502117044602641,0,,0,-0.8167801333969008,0,-0.7394429633217495,0,0,0,0,0,0,0,0,0,None,Ambient_Temperature,1.0,1.0,1,0.16666666666666666,0.8333333333333334,0,1.0,97.49999999999999,Highly Reliable,Missing sensor data
STN-02,10-03-2021 15:00,1.3,120.0,127.0,19.6,73.8,0.8076,1.533333333333334,0.5715476066494012,124.16666666666667,56.559408294877564,152.33333333333334,15.958278938114725,18.4,1.5049916943291566,78.01666666666667,4.605829639344561,0.8056833333333334,0.015957119623103398,0.23333333333333406,4.166666666666671,25.333333333333343,1.2000000000000028,4.216666666666669,0.0019166666666665666,-0.4082482904638693,0,-0.07366885178401054,0,-1.5874727739485273,0,0.7973465930221612,0,-0.9155064335524852,0,0.12011357387404271,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-02,10-03-2021 16:00,,145.0,132.0,19.3,76.1,0.852,1.340000000000001,0.35777087639995087,110.0,28.368997162395395,145.16666666666666,13.151679233720976,19.000000000000004,0.9565563234853013,76.56666666666666,3.19729051959073,0.8087666666666666,0.022748948693643578,,35.0,13.166666666666657,0.29999999999999716,0.46666666666666856,0.043233333333333346,,0,1.233741178782109,0,-1.0011395832181835,0,0.31362502409363563,0,-0.14595691689800036,0,1.9004541227618768,0,0,0,0,0,0,0,0,0,None,CO_Channel,1.0,1.0,1,0.16666666666666666,0.8333333333333334,0,1.0,97.49999999999999,Highly Reliable,Missing sensor data
STN-02,10-03-2021 17:00,,,139.0,18.0,76.3,0.852,1.250000000000001,0.34156502553196394,107.0,30.634947364080734,142.33333333333334,12.143585412335687,19.080000000000002,0.8167006795636408,75.76666666666667,2.314879406505815,0.8171833333333334,0.02820938968971182,,,3.333333333333343,1.0800000000000018,0.5333333333333314,0.03481666666666661,,0,,0,-0.2744933411467818,0,-1.3223939039416994,0,0.23039357118752427,0,1.2342226134500354,0,0,0,0,0,0,0,0,0,None,"CO_Channel, NOx_Channel",1.0,1.0,2,0.3333333333333333,0.6666666666666667,0,1.0,94.99999999999999,Highly Reliable,Missing sensor data
STN-02,10-03-2021 18:00,1.9,151.0,141.0,16.5,74.7,0.7747,1.300000000000001,0.43204937989383985,116.8,36.00277767061866,139.16666666666666,8.565434412024715,18.68,1.4307340773182589,74.89999999999999,1.1260550608198436,0.8120999999999999,0.033121111092464225,0.599999999999999,34.2,1.8333333333333428,2.1799999999999997,0.19999999999998863,0.03739999999999988,1.388730149658881,0,0.9499267060138562,0,0.2140385700414202,0,-1.5236933505394314,0,-0.17761120833147823,0,-1.129189171691441,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-02,10-03-2021 19:00,2.3,101.0,146.0,14.3,74.5,0.757,1.6000000000000008,0.6218252702059105,124.8,22.36515146382868,138.5,7.661592523753244,17.54,2.1870070873227134,75.05,0.9669539802896446,0.8045666666666667,0.04020580389279676,0.6999999999999991,23.799999999999997,7.5,3.2399999999999984,0.5499999999999972,0.047566666666666646,1.125718161579702,0,-1.0641555474592652,0,0.9789087551638568,0,-1.48147668051974,0,-0.5687964589951305,0,-1.1830796069516882,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-02,10-03-2021 20:00,1.4,16.0,,10.11984002,76.1,0.574334649,1.725000000000001,0.4645786621588655,106.6,54.463749411879434,137.0,7.516648189189279,16.30330667,3.605948190809014,75.25,1.0502380682483392,0.7696057748333334,0.10328295803379955,0.32500000000000107,90.6,,6.1834666500000015,0.8499999999999943,0.1952711258333334,-0.6995586032508426,0,-1.6634917900132424,0,,0,-1.7147963095422918,0,0.8093403064485026,0,-1.8906422661658329,0,0,0,0,0,0,0,0,0,None,NO2_Channel,1.0,1.0,1,0.16666666666666666,0.8333333333333334,0,1.0,97.49999999999999,Highly Reliable,Missing sensor data
STN-02,10-03-2021 21:00,1.6,76.0,133.0,6.339680037,82.0,0.426869299,1.8000000000000007,0.3915780041490098,97.8,55.30551509569364,138.2,5.805170109483448,14.093253342833336,4.982247811786004,76.61666666666667,2.748393470132109,0.706150658,0.17041259736750924,0.20000000000000062,21.799999999999997,5.199999999999989,7.753573305833336,5.383333333333326,0.279281359,-0.5107539184552697,0,-0.394174070384844,0,-0.8957532513138865,0,-1.5562399942233875,0,1.958720027476474,0,-1.6388539539580282,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-02,10-03-2021 22:00,1.0,37.0,115.0,2.859520055,88.0,0.323203948,1.6400000000000006,0.4929503017546399,76.2,53.31697665847151,134.8,12.008330441824404,11.353173352,5.969125379542633,78.60000000000001,5.35686475468612,0.6180179826666666,0.21164791899625715,0.6400000000000006,39.2,19.80000000000001,8.493653297000002,9.399999999999991,0.2948140346666666,-1.2983053214937537,0,-0.7352254845787759,0,-1.6488553588630122,0,-1.4229309583795011,0,1.7547577604562419,0,-1.3929455865421487,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-02,10-03-2021 23:00,0.6,23.0,102.0,-0.420639926,85.6,0.086838598,1.466666666666667,0.6121002096606881,67.33333333333333,52.40101780182006,127.4,18.447222013085355,8.283066697666667,6.573299542638473,80.14999999999999,5.878350108661319,0.49049108233333333,0.2660073309083591,0.866666666666667,44.33333333333333,25.400000000000006,8.703706623666667,5.450000000000003,0.40365248433333334,-1.415890164695574,0,-0.8460395464263957,0,-1.3769010847260779,0,-1.3241001063787008,0,0.9271308954479975,0,-1.5174487220143331,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-02,11-03-2021 00:00,0.9,1.0,104.0,-2.380693253,85.6,0.05,1.3000000000000005,0.6066300355241165,42.333333333333336,38.417010121385836,120.0,19.039432764661747,5.136284488833334,6.3690766702517285,81.96666666666665,5.531244585684621,0.369707749,0.27550880332657735,0.40000000000000047,41.333333333333336,16.0,7.516977741833333,3.63333333333334,0.319707749,-0.659380473395796,0,-1.0759122899656381,0,-0.8403611703021371,0,-1.1802303741990023,0,0.6568744659631843,0,-1.1604266184591965,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-02,11-03-2021 01:00,1.2,15.0,108.0,-2.880693253,85.4,0.05,1.1166666666666674,0.36009258068815686,28.0,26.275463839863882,112.4,12.541929676094101,2.2728356133333345,5.1754787512956915,83.78333333333333,4.223939709165564,0.25187441566666663,0.2229058518619676,0.0833333333333326,13.0,4.400000000000006,5.1535288663333345,1.6166666666666742,0.20187441566666664,0.23142196702325268,0,-0.49475815457449773,0,-0.3508232077227119,0,-0.9957588686927056,0,0.38273904884547827,0,-0.9056487928889168,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-02,11-03-2021 02:00,1.0,,110.0,-4.780693253,89.5,0.05,1.0500000000000007,0.33316662497913835,30.4,28.632149762111702,112.0,11.260550608210618,-0.2105865988333321,4.125539420057004,86.01666666666667,2.5662553783023916,0.1644853075,0.1669650467816098,0.05000000000000071,,2.0,4.5701066541666675,3.4833333333333343,0.11448530750000001,-0.15007505629692508,0,,0,-0.17761120833129618,0,-1.1077597833505906,0,1.3573603635806506,0,-0.6856842776784696,0,0,0,0,0,0,0,0,0,None,NOx_Channel,1.0,1.0,1,0.16666666666666666,0.8333333333333334,0,1.0,97.49999999999999,Highly Reliable,Missing sensor data
STN-02,11-03-2021 03:00,0.8,53.0,109.0,-6.380693253,91.3,0.05,0.9166666666666673,0.20412414523190497,25.8,20.029977533686672,108.0,4.6043457732970765,-2.330648813833332,3.2648619536721,87.56666666666666,2.461435895298952,0.10167375766666666,0.10952298034388183,0.11666666666666725,27.2,1.0,4.050044439166667,3.7333333333333343,0.05167375766666665,-0.5715476066494853,0,1.357964578555053,0,0.2171861213811318,0,-1.2404948499006048,0,1.5167298650611027,0,-0.47180744629502086,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-02,11-03-2021 04:00,1.1,19.0,87.0,-7.580693253,93.6,0.05,0.9333333333333339,0.2160246899469038,22.2,19.110206696945813,103.33333333333333,8.571269839805094,-4.070684365166666,2.6741499318278,88.5,3.500857037926513,0.05613976633333334,0.015039294656584653,0.16666666666666619,3.1999999999999993,16.33333333333333,3.510008887833334,5.099999999999994,0.006139766333333338,0.7715167498105462,0,-0.1674497848582361,0,-1.9055908446005405,0,-1.3125699670228357,0,1.4567861368656807,0,-0.4082482904638859,0,0,0,0,0,1,0,0,1,Ambient_Temperature,None,1.0,0.8333333333333334,0,0.0,1.0,0,1.0,96.66666666666667,Highly Reliable,Statistical outlier
STN-02,11-03-2021 05:00,,1.0,88.0,-8.180693253,93.7,0.05,1.0000000000000007,0.15811388300837764,17.8,21.288494545176096,101.0,10.658330075583573,-5.364026586333332,2.420261693839611,89.85000000000001,3.7141620858546,0.05,0.0,,16.8,13.0,2.8166666666666673,3.8499999999999943,0.0,,0,-0.7891586680471413,0,-1.219703265690823,0,-1.1637859962978556,0,1.0365729634317074,0,,0,0,0,0,0,1,0,0,1,Ambient_Temperature,CO_Channel,1.0,0.8333333333333334,1,0.16666666666666666,0.8333333333333334,0,1.0,94.16666666666667,Highly Reliable,Statistical outlier | Missing sensor data
STN-02,11-03-2021 06:00,1.3,74.0,124.0,-6.680693253,89.2,0.05,1.0800000000000007,0.19235384061668062,32.4,30.0965114257449,104.33333333333333,14.292189008922001,-6.080693252999999,1.951409746824266,90.44999999999999,3.1360803561133235,0.05,0.0,0.2199999999999993,41.6,19.66666666666667,0.6000000000000014,1.2499999999999858,0.0,1.1437255388022716,0,1.3822199992393434,0,1.3760430018375502,0,-0.30747002313401606,0,-0.3985867254846631,0,,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-02,11-03-2021 07:00,1.3,97.0,135.0,-7.280693253,85.2,0.05,1.1000000000000008,0.21213203435593478,48.8,39.20714220649083,108.83333333333333,19.114566871021268,-6.814026586333331,1.1843422928644578,90.41666666666667,3.2008852942063606,0.05,0.0,0.1999999999999993,48.2,26.16666666666667,0.46666666666666856,5.216666666666669,0.0,0.942809041582191,0,1.2293678469638725,0,1.3689385086897665,0,-0.3940302305155257,0,-1.62975745369848,0,,0,0,0,0,0,1,0,0,1,Ambient_Temperature,None,1.0,0.8333333333333334,0,0.0,1.0,0,1.0,96.66666666666667,Highly Reliable,Statistical outlier
STN-02,11-03-2021 08:00,1.7,180.0,149.0,-6.880693253,99.0,0.05,1.2400000000000007,0.3286335345030818,70.66666666666667,64.02082994359462,115.33333333333333,25.240179608448386,-7.164026586333332,0.6554896388711683,92.0,4.669475345260973,0.05,0.0,0.4599999999999993,109.33333333333333,33.66666666666667,0.2833333333333323,7.0,0.0,1.3997354247354985,0,1.7077775066280954,0,1.3338521036275737,0,0.432246852629534,0,1.4990977534776502,0,,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-02,11-03-2021 09:00,1.8,158.0,136.0,9.6,82.6,0.8103,1.4400000000000008,0.29664793948380863,88.16666666666667,72.07056727032653,119.83333333333333,26.271023327360638,-4.500577710833332,6.928254471872453,90.55,6.07083190345441,0.17671666666666666,0.3103911752396751,0.3599999999999992,69.83333333333333,16.16666666666667,14.100577710833331,7.950000000000003,0.6335833333333334,1.2135597524339063,0,0.9689577309888285,0,0.615380164876542,0,2.0352280315452185,0,-1.3095404594346145,0,2.041241452319315,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-02,11-03-2021 10:00,1.3,143.0,116.0,11.5,80.2,0.8239,1.4800000000000006,0.24899799195975383,108.83333333333333,65.77360159415527,124.66666666666667,21.200628921490022,-1.3204621686666655,9.228825670617496,88.31666666666666,7.101666471094388,0.3057,0.39615208190794604,0.1800000000000006,34.16666666666667,8.666666666666671,12.820462168666666,8.11666666666666,0.5182,-0.7228973960123118,0,0.5194586557307023,0,-0.40879290415208874,0,1.3891758958546732,0,-1.1429242276729812,0,1.3080834953693725,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
STN-02,11-03-2021 11:00,1.3,43.0,127.0,14.6,68.4,0.7904,1.4500000000000004,0.2345207879911535,115.83333333333333,52.99591179201152,131.16666666666666,11.44406687619,2.476320040166668,10.44759427407913,84.1,10.130942700459759,0.4291,0.41541993211688816,0.15000000000000036,72.83333333333333,4.166666666666657,12.123679959833332,15.699999999999989,0.3613,-0.6396021490668818,0,-1.3743198460133308,0,-0.3640896817315558,0,1.160427907304233,0,-1.5497077087690465,0,0.8697223509688018,0,0,0,0,0,0,0,0,0,None,None,1.0,1.0,0,0.0,1.0,0,1.0,99.99999999999999,Highly Reliable,No significant anomaly
