Station_ID,Timestamp,CO_Channel,NOx_Channel,NO2_Channel,Ambient_Temperature,Relative_Humidity,Absolute_Humidity
STN-03,06-02-2021 22:00,0,44,83,7.9,24.7,0.2999
STN-03,06-02-2021 23:00,0.1,165,108,7.7,28,0.3248
STN-03,07-02-2021 00:00,0,1,99,7.8,26.5,0.3077
STN-03,07-02-2021 01:00,0.5,39,106,5.9,29.2,0.2788
STN-03,07-02-2021 02:00,0.2,16,96,6.6,29.3,0.3121
STN-03,07-02-2021 03:00,1.1,74,104,6.3,33.7,0.3371
STN-03,07-02-2021 04:00,0,1,77,5.3,32.8,0.2662
STN-03,07-02-2021 05:00,1.3,117,96,4.8,36,0.2828
STN-03,07-02-2021 06:00,1,167,104,5.3,34.9,0.2615
STN-03,07-02-2021 07:00,1.8,248,132,4.4,38.6,0.2729
STN-03,07-02-2021 08:00,2.7,419,175,5.3,39.3,0.3035
STN-03,07-02-2021 09:00,2.7,369,176,6.7,35.7,0.2906
STN-03,07-02-2021 10:00,2.5,380,176,9,24.9,0.2584
STN-03,07-02-2021 11:00,3,374,160,12.4,20.3,0.2862
STN-03,07-02-2021 12:00,2.8,328,152,12.8,19.4,0.2593
STN-03,07-02-2021 13:00,2.6,197,123,11.4,25.7,0.253
STN-03,07-02-2021 14:00,2.8,266,122,12.1,26.1,0.2643
STN-03,07-02-2021 15:00,2.3,347,145,12.5,24,0.2401
STN-03,07-02-2021 16:00,2.6,385,152,,18.6,0.1464
STN-03,07-02-2021 17:00,,398,165,11.5,19.2,0.1506
STN-03,07-02-2021 18:00,2.9,384,170,10.6,23.8,0.1961
STN-03,07-02-2021 19:00,2.9,332,153,9.3,28.1,0.2296
STN-03,07-02-2021 20:00,2.5,260,149,8.5,35.7,0.2804
STN-03,07-02-2021 21:00,1.9,238,144,7.6,44.1,0.3252
STN-03,07-02-2021 22:00,0.3,139,128,6.2,45.4,0.29
STN-03,07-02-2021 23:00,0.3,176,140,4.9,52.9,0.3757
STN-03,08-02-2021 00:00,0.5,130,122,4.3,53,0.3558
STN-03,08-02-2021 01:00,0,35,,4.6,48.1,0.3242
STN-03,08-02-2021 02:00,0,17,120,3.2,49.3,0.2734
STN-03,08-02-2021 03:00,0,21,103,2.1,52.8,0.2647
STN-03,08-02-2021 04:00,0,6,73,-0.6,56,0.2104
STN-03,08-02-2021 05:00,0.1,151,100,-0.5,56.2,0.2094
STN-03,08-02-2021 06:00,0,177,114,-0.9,57.4,0.2275
STN-03,08-02-2021 07:00,1.4,323,139,,57.9,0.3191
STN-03,08-02-2021 08:00,2.5,416,168,1.5,58.8,0.3356
STN-03,08-02-2021 09:00,2.9,351,174,3.4,51.4,0.3206
STN-03,08-02-2021 10:00,2.9,428,211,4.8,46.6,0.2741
STN-03,08-02-2021 11:00,2.6,442,194,5.2,39.6,0.1807
STN-03,08-02-2021 12:00,1.6,320,168,6.9,34,0.1437
STN-03,08-02-2021 13:00,2.3,352,172,8.1,33.8,0.1849
STN-03,08-02-2021 14:00,2.9,406,190,9.4,35.1,0.1992
STN-03,08-02-2021 15:00,2.8,399,178,10.3,37.1,0.2279
STN-03,08-02-2021 16:00,2.9,389,182,11,45.5,0.4013
STN-03,08-02-2021 17:00,3.6,502,180,10.1,53,0.5145
STN-03,08-02-2021 18:00,4.8,577,206,9.3,52,0.4883
STN-03,08-02-2021 19:00,3.7,425,205,7.4,55.6,0.4893
STN-03,08-02-2021 20:00,,479,217,6.5,57.2,0.5023
STN-03,08-02-2021 21:00,3.8,442,228,5.7,62.7,0.5874
STN-03,08-02-2021 22:00,2.8,281,199,7.5,64.9,0.6754
STN-03,08-02-2021 23:00,1.9,98,165,6.8,61.7,0.6304
STN-03,09-02-2021 00:00,1.6,92,155,5.2,65.2,0.6399
STN-03,09-02-2021 01:00,0.3,1,141,4.8,,0.6392
STN-03,09-02-2021 02:00,1.1,1,139,5,60.5,0.6312
STN-03,09-02-2021 03:00,0,1,126,3.2,61.9,0.5423
STN-03,09-02-2021 04:00,0.1,1,,3.6,60.1,0.5165
STN-03,09-02-2021 05:00,0.4,131,132,3.6,62.3,0.5325
STN-03,09-02-2021 06:00,0,110,135,3,,0.4653
STN-03,09-02-2021 07:00,1,256,167,2.2,63.8,0.4925
STN-03,09-02-2021 08:00,1.9,376,191,2.5,60.4,0.4863
STN-03,09-02-2021 09:00,1.5,350,184,3.8,,0.4848
STN-03,09-02-2021 10:00,0.8,350,,5.5,48.3,0.4419
STN-03,09-02-2021 11:00,1,403,198,7.7,39.4,0.4139
STN-03,09-02-2021 12:00,1.4,444,,9.6,39.3,0.4551
STN-03,09-02-2021 13:00,1.5,457,199,8.6,35.3,0.3462
STN-03,09-02-2021 14:00,1,339,169,8.9,33.8,0.3146
STN-03,09-02-2021 15:00,0.9,263,162,8,31.7,0.2748
STN-03,09-02-2021 16:00,1.3,240,165,8.8,33.8,0.3025
STN-03,09-02-2021 17:00,1.3,255,149,7.9,35.1,0.2905
STN-03,09-02-2021 18:00,2.4,381,184,8.1,45,0.4177
STN-03,09-02-2021 19:00,1.6,276,,6.2,43.9,0.3547
STN-03,09-02-2021 20:00,1.2,241,149,4.5,42.2,0.3006
STN-03,09-02-2021 21:00,0.7,257,139,4.4,44.1,0.3508
STN-03,09-02-2021 22:00,0.8,199,114,3.9,50.9,0.469
STN-03,09-02-2021 23:00,0.6,134,103,3.8,52.4,0.4675
STN-03,10-02-2021 00:00,0.6,77,88,3.3,60.5,0.541
STN-03,10-02-2021 01:00,0.6,103,89,,66.7,0.5428
STN-03,10-02-2021 02:00,0,1,64,1.4,70,0.5866
STN-03,10-02-2021 03:00,0,15,88,1.8,73.4,0.6452
STN-03,10-02-2021 04:00,0,1,61,1.9,71.2,0.6334
STN-03,10-02-2021 05:00,0,,76,2.1,66,0.5761
STN-03,10-02-2021 06:00,0,1,79,1.8,65.7,0.5635
STN-03,10-02-2021 07:00,0,6,108,2.8,58,0.5144
STN-03,10-02-2021 08:00,0.8,217,132,5.4,50.4,0.5303
STN-03,10-02-2021 09:00,1.6,350,159,6.3,45.3,0.5021
STN-03,10-02-2021 10:00,1.6,347,172,10.4,32.9,0.4687
STN-03,10-02-2021 11:00,,266,162,13.4,25.2,0.4633
STN-03,10-02-2021 12:00,1.2,292,150,13.8,22.1,0.4282
STN-03,10-02-2021 13:00,1.4,309,163,14.9,24,0.458
STN-03,10-02-2021 14:00,0.9,190,139,16.4,20.3,0.47
STN-03,10-02-2021 15:00,1.9,218,152,17,22.5,0.521
STN-03,10-02-2021 16:00,2.6,354,188,17.1,22.3,0.5371
STN-03,10-02-2021 17:00,2.9,409,203,16.2,21.7,0.4899
STN-03,10-02-2021 18:00,2.8,456,,13,26.8,0.446
STN-03,10-02-2021 19:00,3,469,,11.1,33.1,0.4677
STN-03,10-02-2021 20:00,2.1,401,,10,36.1,0.4745
STN-03,10-02-2021 21:00,0.7,,187,7.9,36.9,0.4226
STN-03,10-02-2021 22:00,0.9,241,194,7.6,35.6,0.4107
STN-03,10-02-2021 23:00,0.7,228,190,8.1,37.6,0.4171
STN-03,11-02-2021 00:00,0,175,184,7.2,39.7,0.4136
STN-03,11-02-2021 01:00,0,158,167,6.7,41.6,0.3859
STN-03,11-02-2021 02:00,0,112,-1.029667901,4.8,44,0.3349
STN-03,11-02-2021 03:00,0,91,154,3.2,48.7,0.3416
STN-03,11-02-2021 04:00,0,198,157,4.6,46.9,0.3354
STN-03,11-02-2021 05:00,0,134,172,4.4,48,0.3649
STN-03,11-02-2021 06:00,0.5,236,189,2.6,53.1,0.3277
STN-03,11-02-2021 07:00,1.8,361,203,1.4,58.2,0.3124
STN-03,11-02-2021 08:00,3.2,503,251,2.1,52.6,0.2882
STN-03,11-02-2021 09:00,2.8,491,263,3.4,43.7,0.2212
STN-03,11-02-2021 10:00,3.3,507,283,6.1,38.2,0.2475
STN-03,11-02-2021 11:00,2.3,457,255,7.3,33,0.1905
STN-03,11-02-2021 12:00,1.8,406,240,,28.1,0.2273
STN-03,11-02-2021 13:00,1.9,,211,10.7,29.3,0.2708
STN-03,11-02-2021 14:00,1.5,359,186,9.5,30,0.2274
STN-03,11-02-2021 15:00,0.8,310,178,9.6,32.8,0.2559
STN-03,11-02-2021 16:00,1.9,438,200,10,33.6,0.2548
STN-03,11-02-2021 17:00,2.8,508,216,7.8,35.8,0.2372
STN-03,11-02-2021 18:00,4,622,246,6.8,38.8,0.2468
STN-03,11-02-2021 19:00,4.1,635,255,6.1,38.5,0.2687
STN-03,11-02-2021 20:00,3.5,592,248,5.5,40.3,0.2493
STN-03,11-02-2021 21:00,2.5,439,218,6.1,40.7,0.302
STN-03,11-02-2021 22:00,2.7,531,231,5,48.1,0.389
STN-03,11-02-2021 23:00,2.9,516,230,3.5,,0.3274
STN-03,12-02-2021 00:00,2.2,509,218,3,44.3,0.274
STN-03,12-02-2021 01:00,0.2,308,166,2.5,41.9,0.2268
STN-03,12-02-2021 02:00,0.8,377,159,2.7,,0.3358
STN-03,12-02-2021 03:00,0.7,337,168,0.6,53.1,0.3409
STN-03,12-02-2021 04:00,1.2,329,160,0.5,55.9,0.3653
STN-03,12-02-2021 05:00,0.2,253,145,1.1,52.5,0.3634
STN-03,12-02-2021 06:00,0,179,132,1.3,53.7,0.3835
STN-03,12-02-2021 07:00,1,314,164,1.6,50.5,
STN-03,12-02-2021 08:00,1.4,368,171,1.1,50.8,0.3529
STN-03,12-02-2021 09:00,2.3,397,193,3.5,43.8,0.3336
STN-03,12-02-2021 10:00,,400,191,4.5,42.7,0.3567
STN-03,12-02-2021 11:00,1.1,330,183,6.4,35.8,0.3232
STN-03,12-02-2021 12:00,1.1,265,167,6.5,35.4,0.3051
STN-03,12-02-2021 13:00,1.9,280,166,7.7,35.1,0.3069
STN-03,12-02-2021 14:00,1.7,260,160,8.5,36.1,0.3289
STN-03,12-02-2021 15:00,1.7,277,146,10.8,31.4,0.3524
STN-03,12-02-2021 16:00,1.6,302,139,11.5,,0.4159
STN-03,12-02-2021 17:00,2.6,313,158,11.3,40.6,0.4806
STN-03,12-02-2021 18:00,2.1,299,183,8.8,41,0.4171
STN-03,12-02-2021 19:00,2.9,332,187,7,48.6,0.4945
STN-03,12-02-2021 20:00,2.5,317,189,6.4,50.1,0.5001
STN-03,12-02-2021 21:00,1.3,201,175,4.4,50.8,0.4391
STN-03,12-02-2021 22:00,1.6,172,,3.6,52.4,0.4302
STN-03,12-02-2021 23:00,1.1,131,142,1.6,55.8,0.4188
STN-03,13-02-2021 00:00,1.1,143,137,1.5,63,0.4738
STN-03,13-02-2021 01:00,0.7,146,116,-0.6,,0.4097
STN-03,13-02-2021 02:00,0.3,88,103,0,71.8,0.493
STN-03,13-02-2021 03:00,0,43,102,0.6,62.2,0.377
STN-03,13-02-2021 04:00,0.1,94,105,0.6,68.6,0.446
STN-03,13-02-2021 05:00,0.2,93,123,0.8,70.1,0.483
STN-03,13-02-2021 06:00,0.6,208,142,0.8,73.4,0.5284
STN-03,13-02-2021 07:00,2.1,332,178,0.2,71.5,0.4857
STN-03,13-02-2021 08:00,3.7,491,208,1.1,70.4,0.5361
STN-03,13-02-2021 09:00,3.7,498,218,3.1,66.7,0.6003
STN-03,13-02-2021 10:00,3.4,485,218,5.4,63.9,0.6126
STN-03,13-02-2021 11:00,2.4,366,207,7.3,52.7,0.5592
STN-03,13-02-2021 12:00,2.4,310,190,9.5,44.2,0.5323
STN-03,13-02-2021 13:00,2.7,232,177,10.6,40.5,
STN-03,13-02-2021 14:00,2.5,146,163,11.1,36.8,0.5269
STN-03,13-02-2021 15:00,2.8,204,187,12.1,29.3,0.4624
STN-03,13-02-2021 16:00,2.9,268,199,12.3,32.4,0.5127
STN-03,13-02-2021 17:00,2.7,268,212,10.9,32.6,0.4699
STN-03,13-02-2021 18:00,2.1,286,216,7.1,43.2,0.4724
STN-03,13-02-2021 19:00,3,270,218,5.1,50.6,0.5332
STN-03,13-02-2021 20:00,2.1,205,192,4.9,58,0.6284
STN-03,13-02-2021 21:00,,56,151,5,55.4,0.5987
STN-03,13-02-2021 22:00,1.2,114,147,6.3,,0.7586
STN-03,13-02-2021 23:00,0.4,1,102,5.7,67.3,0.7769
STN-03,14-02-2021 00:00,0.7,1,139,5,69.1,0.7769
STN-03,14-02-2021 01:00,0,1,111,4.1,71.8,0.7565
STN-03,14-02-2021 02:00,0,1,94.59998948,3.7,73.2,0.7378
STN-03,14-02-2021 03:00,0,1,144.5683662,2.2,,0.7358
STN-03,14-02-2021 04:00,0,1,-22.88760264,2.8,68.1,0.6476
STN-03,14-02-2021 05:00,0,1,40.09346906,2.5,74.6,0.6956
STN-03,14-02-2021 06:00,0,1,185.2220143,3.3,74.2,0.7287
STN-03,14-02-2021 07:00,0,56,102,4.6,82,0.9049
STN-03,14-02-2021 08:00,0.3,185,142,5.9,70.6,0.8181
STN-03,14-02-2021 09:00,1.3,246,153,,63.2,0.8276
STN-03,14-02-2021 10:00,0.1,130,154,9.7,49.1,0.7237
STN-03,14-02-2021 11:00,0,98,150,10.5,43.4,0.6428
STN-03,14-02-2021 12:00,0,83,135,13.5,42.4,0.6946
STN-03,14-02-2021 13:00,0.3,100,160,13.6,39.1,0.6396
STN-03,14-02-2021 14:00,0.3,175,169,14.5,35.9,0.6033
STN-03,14-02-2021 15:00,1.4,260,191,14.5,39,0.6699
STN-03,14-02-2021 16:00,1.7,309,193,14.2,,0.6427
STN-03,14-02-2021 17:00,0.8,243,176,12.8,36.8,0.6371
STN-03,14-02-2021 18:00,1.2,301,202,10.7,40.5,0.6207
STN-03,14-02-2021 19:00,2.6,421,233,8.7,40.3,0.5901
STN-03,14-02-2021 20:00,2.4,353,219,7.4,44.6,0.6175
STN-03,14-02-2021 21:00,2.3,381,206,6.7,37.9,0.5528
STN-03,14-02-2021 22:00,2.5,325,187,5.4,39.6,0.5687
STN-03,14-02-2021 23:00,2.1,259,171,7,35.3,0.5624
STN-03,15-02-2021 00:00,1.5,243,171,5.5,38.7,0.538
STN-03,15-02-2021 01:00,1.5,215,183,2.9,40.9,0.4702
STN-03,15-02-2021 02:00,1.4,267,185,2.4,44.4,0.458
STN-03,15-02-2021 03:00,0.6,114,182,2,43.6,0.3801
STN-03,15-02-2021 04:00,0.3,21,165,1.6,46.4,0.4013
STN-03,15-02-2021 05:00,0.2,137,168,1.8,48.9,0.4125
STN-03,15-02-2021 06:00,0.6,209,175,2.6,45.6,0.3981
STN-03,15-02-2021 07:00,2,421,214,3.4,44.1,0.4045
STN-03,15-02-2021 08:00,3.1,497,251,5.1,38.8,0.4256
STN-03,15-02-2021 09:00,2.9,435,245,7,42.1,0.4883
STN-03,15-02-2021 10:00,2.5,313,235,11.3,38.7,
STN-03,15-02-2021 11:00,2.1,277,231,12.9,31.3,0.5298
STN-03,15-02-2021 12:00,2.2,320,,13.2,28,0.4651
STN-03,15-02-2021 13:00,1.9,306,240,12.2,28.7,0.4622
STN-03,15-02-2021 14:00,1.5,269,222,11.6,30.1,0.4393
STN-03,15-02-2021 15:00,1.9,291,230,13,31.7,0.5202
STN-03,15-02-2021 16:00,1.5,310,226,11.5,95.17541944,0.5092
STN-03,15-02-2021 17:00,3.1,432,248,11.6,58.67705871,0.5801
STN-03,15-02-2021 18:00,3.9,502,260,10.2,12.19981381,0.5592
STN-03,15-02-2021 19:00,4.4,579,280,8.6,12.07624683,0.576
STN-03,15-02-2021 20:00,4.4,648,304,6.4,38.7,0.5346
STN-03,15-02-2021 21:00,3.3,550,276,5.9,41.4,0.5544
STN-03,15-02-2021 22:00,2.3,438,252,4.1,44.1,0.5438
STN-03,15-02-2021 23:00,3,446,239,4.4,48.3,0.5865
STN-03,16-02-2021 00:00,3.1,474,241,4.8,46.6,0.6114
STN-03,16-02-2021 01:00,1.9,316,204,4.4,41,0.5414
STN-03,16-02-2021 02:00,1.8,367,182,1.9,45.1,0.5042
STN-03,16-02-2021 03:00,0.8,262,171,1,45.1,0.4771
STN-03,16-02-2021 04:00,0.7,215,148,0.7,50.8,0.4943
STN-03,16-02-2021 05:00,1,208,142,-0.4,55.1,0.4993
STN-03,16-02-2021 06:00,1.6,357,,-0.1,53.2,0.5235
STN-03,16-02-2021 07:00,3,467,200,0.8,51.8,0.5546
STN-03,16-02-2021 08:00,3.7,551,222,3,47.7,0.5689
STN-03,16-02-2021 09:00,4.4,619,239,5.7,49.3,0.5689
STN-03,16-02-2021 10:00,2.7,472,204,6.9,42.2,0.5689
STN-03,16-02-2021 11:00,2.8,438,211,8.6,37.4,0.5689
STN-03,16-02-2021 12:00,1.8,304,192,9.6,33.8,0.5689
STN-03,16-02-2021 13:00,2.8,393,218,10.3,33.6,0.5689
STN-03,16-02-2021 14:00,2.5,344,220,9.8,,0.4552
STN-03,16-02-2021 15:00,2.6,353,246,11,31.3,0.4613
STN-03,16-02-2021 16:00,3.6,470,266,11,33.4,0.4699
STN-03,16-02-2021 17:00,3,385,257,9.3,33.8,0.4393
STN-03,16-02-2021 18:00,3.3,477,266,7.1,39.6,0.4387
STN-03,16-02-2021 19:00,3.2,432,267,7.3,36.7,0.4215
STN-03,16-02-2021 20:00,2.9,350,234,5.6,39.5,0.4027
STN-03,16-02-2021 21:00,2,296,213,6.3,40.5,0.4793
STN-03,16-02-2021 22:00,0.3,88,165,4.6,39.8,0.4054
STN-03,16-02-2021 23:00,0.6,173,155,4.5,40.5,0.409
STN-03,17-02-2021 00:00,0,32,120,4.4,47.6,0.4475
STN-03,17-02-2021 01:00,0,1,91,5.1,47.5,0.4684
STN-03,17-02-2021 02:00,,26,92,4.1,51.1,0.4885
STN-03,17-02-2021 03:00,0,16,101,4.6,49,0.4373
STN-03,17-02-2021 04:00,0,1,94,3.6,48.6,0.396
STN-03,17-02-2021 05:00,0,139,121,2.3,48.2,0.3589
STN-03,17-02-2021 06:00,0,181,106,0.4,51.7,0.3303
STN-03,17-02-2021 07:00,1.8,502,180,1.9,50.3,0.3615
STN-03,17-02-2021 08:00,1.2,448,189,3,45.4,0.3388
STN-03,17-02-2021 09:00,2.7,578,237,5.4,38,0.3623
STN-03,17-02-2021 10:00,1.6,473,235,6,31,0.2594
STN-03,17-02-2021 11:00,1.5,411,217,7.3,29.4,0.297
STN-03,17-02-2021 12:00,0.9,303,196,8.8,30,0.329
STN-03,17-02-2021 13:00,0.9,307,193,8.8,33.1,0.3525
STN-03,17-02-2021 14:00,1,360,209,8.5,35.8,0.3318
STN-03,17-02-2021 15:00,1.4,336,215,6.3,35.3,0.2446
STN-03,17-02-2021 16:00,1.3,270,206,6,37.8,0.2557
STN-03,17-02-2021 17:00,2.3,275,219,7.3,33.8,0.3194
STN-03,17-02-2021 18:00,3.3,427,236,,33.2,0.3053
STN-03,17-02-2021 19:00,2.7,425,220,3.6,43.7,0.3311
STN-03,17-02-2021 20:00,2.5,441,195,2.9,49.4,0.425
STN-03,17-02-2021 21:00,0.9,347,165,1.9,55.4,0.4713
STN-03,17-02-2021 22:00,0.6,288,130,1.9,57.7,0.4904
STN-03,17-02-2021 23:00,0.9,302,130,1.6,55.8,0.4905
STN-03,18-02-2021 00:00,0.5,292,138,1,58.2,0.5349
STN-03,18-02-2021 01:00,0,169,122,0.5,60.6,0.5601
STN-03,18-02-2021 02:00,0,107,105,0.5,61.1,0.5378
STN-03,18-02-2021 03:00,0,8,89,-2.2,61.6,0.4632
STN-03,18-02-2021 04:00,0,1,74,-2,57.5,0.3999
STN-03,18-02-2021 05:00,0,116,103,-1,62.8,0.5112
STN-03,18-02-2021 06:00,0,149,97,-1,64.7,
STN-03,18-02-2021 07:00,1,330,135,-0.6,64.7,0.5191
STN-03,18-02-2021 08:00,2.4,440,169,2.2,60.6,0.5889
STN-03,18-02-2021 09:00,2.1,421,173,3.1,59.8,0.5744
STN-03,18-02-2021 10:00,1.2,396,176,6.3,53.3,0.6348
STN-03,18-02-2021 11:00,0.3,243,154,6.7,48.2,0.6065
STN-03,18-02-2021 12:00,0.4,224,145,7.6,46.8,0.5998
STN-03,18-02-2021 13:00,0.6,262,158,7.9,45.1,0.5449
STN-03,18-02-2021 14:00,0,161,141,9.2,46.3,0.5736
STN-03,18-02-2021 15:00,0.2,171,140,9.8,46.8,0.5849
STN-03,18-02-2021 16:00,0.4,254,148,10.2,41.9,0.5227
STN-03,18-02-2021 17:00,0,194,131,8.2,49.5,0.5709
STN-03,18-02-2021 18:00,1,299,161,7.6,47,0.5433
STN-03,18-02-2021 19:00,1.3,280,161,5.5,51.5,0.5522
STN-03,18-02-2021 20:00,0.9,669.7759672,150,4.4,54.1,0.5669
STN-03,18-02-2021 21:00,0.6,672.0802055,140,4.6,54.1,0.6004
STN-03,18-02-2021 22:00,1.3,503.6844915,179,4,61.8,0.7009
STN-03,18-02-2021 23:00,,266.8094873,183,4.9,61.4,0.7012
STN-03,19-02-2021 00:00,2.8,447,210,5.3,62.2,0.6787
STN-03,19-02-2021 01:00,1.3,324,192,5.4,55.1,0.6114
STN-03,19-02-2021 02:00,1,363,202,4.2,62.6,0.6523
STN-03,19-02-2021 03:00,0.1,285,190,3.3,61.5,0.597
STN-03,19-02-2021 04:00,0,202,163,2.6,64.3,0.5952
STN-03,19-02-2021 05:00,0,53,145,3.9,60.8,0.6296
STN-03,19-02-2021 06:00,0,61,131,4.1,63.8,0.6815
STN-03,19-02-2021 07:00,0,125,141,3.6,60.7,0.6148
STN-03,19-02-2021 08:00,1,275,172,4.4,53.1,0.5332
STN-03,19-02-2021 09:00,1,228,161,5.5,44.6,0.4717
STN-03,19-02-2021 10:00,0.6,194,169,7.3,32.5,0.3701
STN-03,19-02-2021 11:00,0,158,153,8.9,23.9,0.2863
STN-03,19-02-2021 12:00,0,110,137,8.8,21.3,0.2313
STN-03,19-02-2021 13:00,0,25,110,8.6,20.2,0.1895
STN-03,19-02-2021 14:00,0,,,9.7,19.4,0.2089
STN-03,19-02-2021 15:00,0,117,125,9.6,29.7,0.3021
STN-03,19-02-2021 16:00,0,33,100,10.1,29.7,
STN-03,19-02-2021 17:00,0,69,115,8.5,32,0.3086
STN-03,19-02-2021 18:00,0.3,100,118,7,38.1,0.3779
STN-03,19-02-2021 19:00,1.1,177,136,7.8,36.4,0.3886
STN-03,19-02-2021 20:00,1.2,165,141,6.4,34.6,0.2914
STN-03,19-02-2021 21:00,0.7,127,139,5.8,,0.316
STN-03,19-02-2021 22:00,0.2,59,109,3.8,45.9,0.3466
STN-03,19-02-2021 23:00,0.6,33,86,4.9,54.8,0.4835
STN-03,20-02-2021 00:00,0.7,9,86,4.6,56,0.5068
STN-03,20-02-2021 01:00,0.7,26,82,3.9,60.8,0.5548
STN-03,20-02-2021 02:00,1.6,183,107,4,66.1,0.6306
STN-03,20-02-2021 03:00,0.5,120,102,5.3,64.3,0.6688
STN-03,20-02-2021 04:00,1,194,112,4.5,66.5,0.6573
STN-03,20-02-2021 05:00,1.1,275,147,4.5,68.6,0.6673
STN-03,20-02-2021 06:00,1.4,298,169,4.9,69.5,0.711
STN-03,20-02-2021 07:00,2,412,195,3.8,67.3,0.6624
STN-03,20-02-2021 08:00,3.3,574,,4.5,67.1,0.6938
STN-03,20-02-2021 09:00,3,575,244,5.7,63.3,0.672
STN-03,20-02-2021 10:00,2.3,469,232,6.1,52,0.5513
STN-03,20-02-2021 11:00,2.5,449,238,8.3,47.9,0.5694
STN-03,20-02-2021 12:00,2.4,484,239,9.3,47.6,0.5893
STN-03,20-02-2021 13:00,2.6,473,240,10.7,40.8,0.5443
STN-03,20-02-2021 14:00,1.7,277,228,11.1,36.9,0.4962
STN-03,20-02-2021 15:00,2,331,229,10.6,34.9,0.45
STN-03,20-02-2021 16:00,2.2,333,227,10.2,40.7,0.5159
STN-03,20-02-2021 17:00,2.8,348,238,9.9,45.4,0.5705
STN-03,20-02-2021 18:00,2.6,279,225,9.3,46.8,0.608
STN-03,20-02-2021 19:00,2.7,257,215,8.9,48.5,0.642
STN-03,20-02-2021 20:00,3,245,210,9.4,53.4,0.7147
STN-03,20-02-2021 21:00,2,212,207,11,56.4,0.8198
STN-03,20-02-2021 22:00,0.4,66,180,10.9,52.9,0.8118
STN-03,20-02-2021 23:00,0.7,85,167,10.2,57.7,0.866
STN-03,21-02-2021 00:00,1.5,179,173,9.5,63.9,0.9367
STN-03,21-02-2021 01:00,0.6,135,138,9.9,65.9,0.9754
STN-03,21-02-2021 02:00,0,85,125,8.3,67.3,0.9418
STN-03,21-02-2021 03:00,0,114,136,9.7,62.8,0.929
STN-03,21-02-2021 04:00,0.3,165,122,10.8,65.1,1.0086
STN-03,21-02-2021 05:00,0.5,204,117,11.3,63.7,0.9953
STN-03,21-02-2021 06:00,0.9,230,138,11,61.6,0.9368
STN-03,21-02-2021 07:00,2.2,423,180,11.1,61.3,0.9018
STN-03,21-02-2021 08:00,3.7,596,214,11.4,56.2,0.8775
STN-03,21-02-2021 09:00,2.1,462,199,13,49.2,0.8824
STN-03,21-02-2021 10:00,2.3,468,,16,39.7,0.878
STN-03,21-02-2021 11:00,2.3,397,219,17.2,32.8,0.8148
STN-03,21-02-2021 12:00,2,283,206,19.4,34.1,0.8859
STN-03,21-02-2021 13:00,1.9,245,187,19.5,32.1,0.8903
STN-03,21-02-2021 14:00,1.7,277,169,18,34.8,0.9009
STN-03,21-02-2021 15:00,1,197,142,19,32.7,0.9098
STN-03,21-02-2021 16:00,0.9,234,,20.2,27.2,0.8978
STN-03,21-02-2021 17:00,2.2,355,177,20.1,25.9,0.8858
STN-03,21-02-2021 18:00,2.9,477,185,16.8,30.5,0.8298
STN-03,21-02-2021 19:00,3.1,442,202,16.7,32.4,0.8346
STN-03,21-02-2021 20:00,3,448,207,15.1,34.9,0.8165
STN-03,21-02-2021 21:00,2,404,200,13.6,37.1,0.7905
STN-03,21-02-2021 22:00,0.2,209,142,13.6,38.1,0.8207
STN-03,21-02-2021 23:00,1.1,212,145,12.4,42.7,0.854
STN-03,22-02-2021 00:00,0.9,176,158,12.3,44,0.8523
STN-03,22-02-2021 01:00,0,52,124,12.1,43.9,0.8332
STN-03,22-02-2021 02:00,0,54,109,11.5,48.7,0.8531
STN-03,22-02-2021 03:00,0,64,122,8,51.2,0.7348
STN-03,22-02-2021 04:00,0,8,106,8.2,59.1,0.8381
STN-03,22-02-2021 05:00,0,1,95,7.8,58.8,0.8129
STN-03,22-02-2021 06:00,0,2,115,6.4,65.9,0.8776
STN-03,22-02-2021 07:00,0,1,127,7.9,62.5,0.8709
STN-03,22-02-2021 08:00,0.1,54,158,9.6,57.3,
STN-03,22-02-2021 09:00,0.9,115,175,10.6,56.1,0.9131
STN-03,22-02-2021 10:00,0,46,142,10,52.9,0.8664
STN-03,22-02-2021 11:00,0,85,153,10.4,47.4,0.7386
STN-03,22-02-2021 12:00,0,44,138,11.1,48.6,0.7541
STN-03,22-02-2021 13:00,0,1,142,11.2,48,0.7053
STN-03,22-02-2021 14:00,0.4,51,159,11.5,45,0.6661
STN-03,22-02-2021 15:00,0.6,70,167,12.2,43.8,0.6678
STN-03,22-02-2021 16:00,0.7,81,166,12.6,42.5,0.6301
STN-03,22-02-2021 17:00,0.8,,186,11.1,38.1,0.5221
STN-03,22-02-2021 18:00,1.8,127,212,10,39.7,0.5092
STN-03,22-02-2021 19:00,1.6,165,205,7.1,43.3,0.4826
STN-03,22-02-2021 20:00,2.1,258,213,6.2,45.8,0.4787
STN-03,22-02-2021 21:00,1.8,214,191,,46.5,0.4667
STN-03,22-02-2021 22:00,1.3,211,172,5.8,46.9,0.4743
STN-03,22-02-2021 23:00,1.9,260,181,6.5,48.5,0.5431
STN-03,23-02-2021 00:00,0.8,251,177,6.1,,0.5431
STN-03,23-02-2021 01:00,1.5,301,178,5.2,47.8,0.5218
STN-03,23-02-2021 02:00,0,190,141,4.2,43.6,0.45
