Station_ID,Timestamp,CO_Channel,NOx_Channel,NO2_Channel,Ambient_Temperature,Relative_Humidity,Absolute_Humidity
SC2-01,2022-10-26 10:00:00,8.283486160285477,659.0,162.0,24.0,47.0,1.3534
SC2-01,2022-10-26 11:00:00,7.583486160285478,569.0,153.0,25.7,47.3,1.4146
SC2-01,2022-10-26 12:00:00,6.283486160285478,385.0,133.0,27.7,42.3,1.402
SC2-01,2022-10-26 13:00:00,5.883486160285478,317.0,113.0,27.3,45.0,1.3957
SC2-01,2022-10-26 14:00:00,5.283486160285478,234.0,,28.1,41.7,1.3831
SC2-01,2022-10-26 15:00:00,5.283486160285478,248.0,85.0,27.9,41.5,1.3595
SC2-01,2022-10-26 16:00:00,5.683486160285478,269.0,95.0,27.7,41.1,1.3527
SC2-01,2022-10-26 17:00:00,6.483486160285478,391.0,113.0,26.1,45.8,1.3266
SC2-01,2022-10-26 18:00:00,6.983486160285478,459.0,131.0,23.9,48.4,1.2907
SC2-01,2022-10-26 19:00:00,6.483486160285478,374.0,127.0,22.5,53.3,1.3626
SC2-01,2022-10-26 20:00:00,6.983486160285478,394.0,133.0,19.8,63.5,1.4237
SC2-01,2022-10-26 21:00:00,5.883486160285478,285.0,113.0,18.9,64.4,1.397
SC2-01,2022-10-26 22:00:00,6.283486160285478,286.0,124.0,19.1,,1.4291
SC2-01,2022-10-26 23:00:00,5.683486160285478,200.0,109.0,18.8,,1.3663
SC2-01,2022-10-27 00:00:00,5.083486160285478,143.0,,19.4,59.5,1.3144
SC2-01,2022-10-27 01:00:00,5.183486160285478,163.0,60.0,19.7,59.5,1.3413
SC2-01,2022-10-27 02:00:00,5.583486160285478,208.0,78.0,18.6,61.0,1.3286
SC2-01,2022-10-27 03:00:00,4.483486160285478,110.0,57.0,16.9,64.4,1.2981
SC2-01,2022-10-27 04:00:00,4.583486160285478,82.0,42.0,16.3,63.6,1.2912
SC2-01,2022-10-27 05:00:00,5.383486160285478,194.0,59.0,16.9,66.9,1.3396
SC2-01,2022-10-27 06:00:00,5.583486160285478,187.0,67.0,17.6,59.0,1.2627
SC2-01,2022-10-27 07:00:00,5.583486160285478,165.0,63.0,18.2,52.9,1.2601
SC2-01,2022-10-27 08:00:00,6.783486160285478,342.0,96.0,17.9,50.5,1.1784
SC2-01,2022-10-27 09:00:00,7.083486160285478,363.0,107.0,20.2,54.4,1.2631
SC2-01,2022-10-27 10:00:00,6.583486160285478,291.0,89.0,23.8,51.4,1.3353
SC2-01,2022-10-27 11:00:00,6.383486160285478,247.0,100.0,25.7,44.8,1.293
SC2-01,2022-10-27 12:00:00,6.983486160285478,283.0,112.0,25.5,48.8,1.3064
SC2-01,2022-10-27 13:00:00,6.783486160285478,202.0,81.0,25.2,44.3,1.2216
SC2-01,2022-10-27 14:00:00,6.783486160285478,251.0,89.0,24.4,44.3,1.1924
SC2-01,2022-10-27 15:00:00,6.983486160285478,265.0,112.0,27.0,40.4,1.2345
SC2-01,2022-10-27 16:00:00,6.283486160285478,225.0,104.0,27.5,42.6,1.2798
SC2-01,2022-10-27 17:00:00,7.083486160285478,274.0,114.0,28.2,46.5,1.3529
SC2-01,2022-10-27 18:00:00,8.383486160285479,,132.0,27.0,48.2,1.3466
SC2-01,2022-10-27 19:00:00,8.783486160285477,412.0,120.0,25.7,54.3,1.4082
SC2-01,2022-10-27 20:00:00,8.283486160285477,367.0,108.0,24.8,,1.4122
SC2-01,2022-10-27 21:00:00,6.983486160285478,293.0,93.0,24.9,56.1,1.4554
SC2-01,2022-10-27 22:00:00,6.383486160285478,247.0,93.0,25.4,52.3,1.4575
SC2-01,2022-10-27 23:00:00,6.983486160285478,294.0,90.0,24.4,54.2,1.4834
SC2-01,2022-10-28 00:00:00,6.883486160285478,248.0,77.0,23.8,54.4,1.4797
SC2-01,2022-10-28 01:00:00,6.583486160285478,272.0,72.0,23.0,56.8,1.4808
SC2-01,2022-10-28 02:00:00,5.583486160285478,169.0,52.0,21.9,56.1,1.4261
SC2-01,2022-10-28 03:00:00,5.283486160285478,150.0,44.0,21.5,56.7,1.4236
SC2-01,2022-10-28 04:00:00,5.483486160285478,131.0,18.0,22.6,59.5,1.4737
SC2-01,2022-10-28 05:00:00,5.783486160285478,169.0,26.0,21.9,60.5,1.4729
SC2-01,2022-10-28 06:00:00,6.083486160285478,,50.0,19.5,66.5,1.4383
SC2-01,2022-10-28 07:00:00,8.083486160285478,418.0,117.0,20.3,63.9,1.4172
SC2-01,2022-10-28 08:00:00,8.983486160285478,557.0,138.0,21.3,62.1,1.4729
SC2-01,2022-10-28 09:00:00,8.583486160285478,561.0,138.0,22.9,60.1,1.5145
SC2-01,2022-10-28 10:00:00,6.683486160285478,433.0,102.0,24.8,55.2,1.4907
SC2-01,2022-10-28 11:00:00,7.083486160285478,499.0,118.0,26.8,52.6,1.4986
SC2-01,2022-10-28 12:00:00,6.183486160285478,361.0,99.0,27.1,47.3,1.4498
SC2-01,2022-10-28 13:00:00,6.383486160285478,324.0,92.0,27.0,42.1,1.3627
SC2-01,2022-10-28 14:00:00,7.183486160285478,373.0,111.0,26.8,44.0,1.3646
SC2-01,2022-10-28 15:00:00,6.483486160285478,334.0,114.0,27.5,41.2,1.3568
SC2-01,2022-10-28 16:00:00,5.783486160285478,335.0,122.0,26.5,38.2,1.2842
SC2-01,2022-10-28 17:00:00,5.883486160285478,396.0,145.0,24.5,38.9,1.2577
SC2-01,2022-10-28 18:00:00,7.183486160285478,455.0,159.0,22.7,42.3,1.2442
SC2-01,2022-10-28 19:00:00,7.783486160285478,463.0,185.0,21.2,37.1,1.1412
SC2-01,2022-10-28 20:00:00,7.883486160285478,477.0,177.0,20.2,44.3,1.189
SC2-01,2022-10-28 21:00:00,6.683486160285478,387.0,156.0,18.5,47.1,1.2079
SC2-01,2022-10-28 22:00:00,6.583486160285478,437.0,160.0,17.2,49.7,1.1617
SC2-01,2022-10-28 23:00:00,6.683486160285478,488.0,160.0,17.6,51.4,1.1852
SC2-01,2022-10-29 00:00:00,7.183486160285478,513.0,147.0,16.6,46.4,1.0989
SC2-01,2022-10-29 01:00:00,7.883486160285478,542.0,130.0,17.5,50.7,1.1912
SC2-01,2022-10-29 02:00:00,7.783486160285478,565.0,111.0,17.2,56.9,1.2718
SC2-01,2022-10-29 03:00:00,7.183486160285478,487.0,102.0,16.5,53.7,1.1943
SC2-01,2022-10-29 04:00:00,7.483486160285478,484.0,74.0,17.8,54.0,1.2518
SC2-01,2022-10-29 05:00:00,7.483486160285478,528.0,85.0,18.2,57.1,1.2685
SC2-01,2022-10-29 06:00:00,7.183486160285478,520.0,98.0,19.0,57.1,1.2897
SC2-01,2022-10-29 07:00:00,7.983486160285478,665.0,125.0,17.2,61.8,1.2421
SC2-01,2022-10-29 08:00:00,7.983486160285478,655.0,133.0,19.0,52.5,1.1951
SC2-01,2022-10-29 09:00:00,7.983486160285478,679.0,149.0,19.7,46.1,1.1441
SC2-01,2022-10-29 10:00:00,6.783486160285478,561.0,115.0,20.8,40.3,1.0959
SC2-01,2022-10-29 11:00:00,6.783486160285478,567.0,122.0,21.3,37.1,1.0566
SC2-01,2022-10-29 12:00:00,6.983486160285478,554.0,114.0,22.3,36.7,
SC2-01,2022-10-29 13:00:00,7.883486160285478,669.0,126.0,22.1,34.9,1.0699
SC2-01,2022-10-29 14:00:00,7.883486160285478,642.0,136.0,22.6,32.6,1.0426
SC2-01,2022-10-29 15:00:00,6.183486160285478,500.0,125.0,23.1,29.0,1.0246
SC2-01,2022-10-29 16:00:00,7.783486160285478,601.0,,23.6,34.4,1.0828
SC2-01,2022-10-29 17:00:00,7.983486160285478,586.0,176.0,24.0,27.7,1.044
SC2-01,2022-10-29 18:00:00,8.483486160285478,546.0,173.0,23.0,35.7,1.1566
SC2-01,2022-10-29 19:00:00,9.283486160285477,614.0,190.0,20.2,47.3,1.2029
SC2-01,2022-10-29 20:00:00,8.783486160285477,617.0,178.0,19.6,51.5,1.2466
SC2-01,2022-10-29 21:00:00,7.583486160285478,472.0,134.0,19.3,56.8,1.3355
SC2-01,2022-10-29 22:00:00,7.283486160285478,443.0,143.0,18.6,55.9,1.3462
SC2-01,2022-10-29 23:00:00,7.183486160285478,423.0,135.0,19.0,62.1,1.4213
SC2-01,2022-10-30 00:00:00,6.383486160285478,357.0,114.0,19.6,63.6,1.4543
SC2-01,2022-10-30 01:00:00,5.383486160285478,230.0,97.0,18.0,63.6,1.3935
SC2-01,2022-10-30 02:00:00,4.483486160285478,136.0,64.0,19.1,62.4,1.3937
SC2-01,2022-10-30 03:00:00,,196.0,93.0,19.6,62.8,1.4277
SC2-01,2022-10-30 04:00:00,4.483486160285478,145.0,61.0,19.0,66.7,1.4825
SC2-01,2022-10-30 05:00:00,4.783486160285478,332.0,74.0,18.9,65.8,1.5016
SC2-01,2022-10-30 06:00:00,5.083486160285478,364.0,107.0,18.2,66.2,1.4778
SC2-01,2022-10-30 07:00:00,5.583486160285478,346.0,92.0,17.4,65.7,1.4801
SC2-01,2022-10-30 08:00:00,7.183486160285478,526.0,119.0,18.8,65.0,1.5446
SC2-01,2022-10-30 09:00:00,7.583486160285478,474.0,106.0,19.3,65.0,1.5672
SC2-01,2022-10-30 10:00:00,7.483486160285478,490.0,122.0,20.4,61.2,1.565
SC2-01,2022-10-30 11:00:00,7.683486160285478,479.0,112.0,23.1,52.3,1.5267
SC2-01,2022-10-30 12:00:00,7.883486160285478,613.0,126.0,24.1,52.0,1.5188
SC2-01,2022-10-30 13:00:00,7.983486160285478,537.0,112.0,26.0,46.2,1.4863
SC2-01,2022-10-30 14:00:00,9.083486160285478,642.0,129.0,27.1,50.6,1.5698
SC2-01,2022-10-30 15:00:00,7.783486160285478,528.0,103.0,27.0,55.0,1.6094
SC2-01,2022-10-30 16:00:00,7.883486160285478,502.0,92.0,27.2,58.9,1.6377
SC2-01,2022-10-30 17:00:00,8.483486160285478,497.0,112.0,26.1,56.8,1.5721
SC2-01,2022-10-30 18:00:00,9.983486160285478,612.0,148.0,24.9,61.9,1.6161
SC2-01,2022-10-30 19:00:00,10.0,690.0,166.0,22.0,65.0,1.6082
SC2-01,2022-10-30 20:00:00,9.483486160285478,611.0,141.0,21.0,65.9,1.6368
SC2-01,2022-10-30 21:00:00,8.083486160285478,515.0,123.0,18.5,71.0,1.6258
SC2-01,2022-10-30 22:00:00,6.683486160285478,309.0,113.0,18.3,68.0,1.5913
SC2-01,2022-10-30 23:00:00,6.483486160285478,318.0,109.0,17.2,73.6,1.6247
SC2-01,2022-10-31 00:00:00,6.883486160285478,365.0,,17.0,75.1,1.6463
SC2-01,2022-10-31 01:00:00,7.183486160285478,383.0,118.0,16.7,78.5,1.6721
SC2-01,2022-10-31 02:00:00,7.283486160285478,397.0,95.0,,84.5,1.749
SC2-01,2022-10-31 03:00:00,8.183486160285478,531.0,109.0,17.6,83.9,1.7352
SC2-01,2022-10-31 04:00:00,6.683486160285478,368.0,81.0,,85.2,1.6456
SC2-01,2022-10-31 05:00:00,7.283486160285478,419.0,107.0,15.7,,1.6982
SC2-01,2022-10-31 06:00:00,6.883486160285478,376.0,104.0,15.3,91.1,1.7229
SC2-01,2022-10-31 07:00:00,6.683486160285478,502.0,125.0,14.1,86.9,1.6196
SC2-01,2022-10-31 08:00:00,7.883486160285478,617.0,151.0,15.9,90.5,1.7227
SC2-01,2022-10-31 09:00:00,8.383486160285479,657.0,146.0,17.2,85.2,1.7142
SC2-01,2022-10-31 10:00:00,7.583486160285478,614.0,143.0,17.9,78.8,1.6543
SC2-01,2022-10-31 11:00:00,,534.0,131.0,19.7,76.3,1.6832
SC2-01,2022-10-31 12:00:00,7.283486160285478,501.0,125.0,21.5,75.9,1.7591
SC2-01,2022-10-31 13:00:00,6.283486160285478,342.0,95.0,,69.2,1.692
SC2-01,2022-10-31 14:00:00,6.783486160285478,346.0,95.0,21.7,69.2,1.7162
SC2-01,2022-10-31 15:00:00,6.683486160285478,365.0,90.0,22.7,69.0,1.7986
SC2-01,2022-10-31 16:00:00,5.883486160285478,263.0,74.0,21.8,68.3,1.7507
SC2-01,2022-10-31 17:00:00,6.283486160285478,321.0,108.0,20.7,68.1,1.7435
SC2-01,2022-10-31 18:00:00,7.683486160285478,433.0,129.0,18.8,74.9,0.4815838116251532
SC2-01,2022-10-31 19:00:00,8.983486160285478,549.0,143.0,18.4,76.1,1.7765
SC2-01,2022-10-31 20:00:00,8.083486160285478,430.0,,18.1,72.7,1.7546
SC2-01,2022-10-31 21:00:00,7.983486160285478,485.0,,18.8,71.2,1.7879
SC2-01,2022-10-31 22:00:00,7.583486160285478,441.0,120.0,18.1,67.9,1.7314
SC2-01,2022-10-31 23:00:00,7.183486160285478,368.0,116.0,17.4,65.5,1.6746
SC2-01,2022-11-01 00:00:00,10.0,369.0,123.0,,68.7,1.1886
SC2-01,2022-11-01 01:00:00,5.283486160285478,237.0,93.0,9.5,65.4,1.1381
SC2-01,2022-11-01 02:00:00,5.183486160285478,190.0,67.0,8.2,,1.1074
SC2-01,2022-11-01 03:00:00,5.083486160285478,263.0,53.0,8.5,67.1,1.1197
SC2-01,2022-11-01 04:00:00,5.183486160285478,314.0,52.0,7.6,69.5,1.0824
SC2-01,2022-11-01 05:00:00,5.283486160285478,245.0,41.0,8.0,69.8,1.0715
SC2-01,2022-11-01 06:00:00,5.483486160285478,211.0,56.0,6.4,75.7,1.1078
SC2-01,2022-11-01 07:00:00,6.483486160285478,362.0,88.0,5.9,81.3,1.1454
SC2-01,2022-11-01 08:00:00,6.183486160285478,384.0,111.0,7.5,84.0,1.2367
SC2-01,2022-11-01 09:00:00,7.083486160285478,493.0,138.0,8.0,81.3,1.2602
SC2-01,2022-11-01 10:00:00,6.883486160285478,389.0,122.0,11.3,69.3,1.2314
SC2-01,2022-11-01 11:00:00,6.983486160285478,377.0,96.0,13.9,71.9,1.322
SC2-01,2022-11-01 12:00:00,7.083486160285478,368.0,96.0,13.9,70.5,1.2399
SC2-01,2022-11-01 13:00:00,7.083486160285478,361.0,96.0,14.2,71.2,1.2676
SC2-01,2022-11-01 14:00:00,6.883486160285478,322.0,90.0,14.7,74.8,1.2985
SC2-01,2022-11-01 15:00:00,7.283486160285478,394.0,107.0,15.5,77.9,1.3695
SC2-01,2022-11-01 16:00:00,6.383486160285478,306.0,95.0,14.3,73.6,1.2772
SC2-01,2022-11-01 17:00:00,6.683486160285478,261.0,91.0,15.2,75.3,1.3446
SC2-01,2022-11-01 18:00:00,7.783486160285478,391.0,116.0,13.5,87.7,1.4571
SC2-01,2022-11-01 19:00:00,7.683486160285478,384.0,110.0,10.7,95.0,1.4818
SC2-01,2022-11-01 20:00:00,7.083486160285478,368.0,97.0,11.0,94.2,1.5374
SC2-01,2022-11-01 21:00:00,6.583486160285478,288.0,85.0,8.8,99.0,1.5837
SC2-01,2022-11-01 22:00:00,6.083486160285478,269.0,82.0,8.2,98.5,1.5646
SC2-01,2022-11-01 23:00:00,6.183486160285478,301.0,101.0,6.9,93.9,1.463
SC2-01,2022-11-02 00:00:00,6.283486160285478,316.0,82.0,6.6,89.1,1.4102
SC2-01,2022-11-02 01:00:00,6.083486160285478,285.0,70.0,7.0,96.7,1.5148
SC2-01,2022-11-02 02:00:00,5.783486160285478,209.0,42.0,8.0,96.2,1.5507
SC2-01,2022-11-02 03:00:00,5.983486160285478,264.0,49.0,8.0,95.7,1.5645
SC2-01,2022-11-02 04:00:00,6.183486160285478,205.0,36.0,7.5,93.0,1.5051
SC2-01,2022-11-02 05:00:00,5.583486160285478,173.0,42.0,9.0,87.8,1.4579
SC2-01,2022-11-02 06:00:00,,275.0,73.0,8.9,88.0,1.4796
SC2-01,2022-11-02 07:00:00,6.883486160285478,387.0,114.0,9.5,85.5,1.4553
SC2-01,2022-11-02 08:00:00,7.983486160285478,460.0,127.0,11.1,80.2,1.4537
SC2-01,2022-11-02 09:00:00,7.983486160285478,443.0,145.0,13.4,71.5,1.4237
SC2-01,2022-11-02 10:00:00,8.483486160285478,486.0,159.0,14.6,66.8,1.4229
SC2-01,2022-11-02 11:00:00,7.383486160285478,428.0,132.0,14.9,63.5,1.3698
SC2-01,2022-11-02 12:00:00,7.483486160285478,425.0,145.0,13.8,56.6,1.2337
SC2-01,2022-11-02 13:00:00,6.283486160285478,324.0,127.0,15.3,48.4,1.1919
SC2-01,2022-11-02 14:00:00,7.183486160285478,486.0,136.0,16.3,50.3,1.2716
SC2-01,2022-11-02 15:00:00,6.083486160285478,337.0,116.0,16.5,51.4,1.2871
SC2-01,2022-11-02 16:00:00,5.483486160285478,,131.0,15.9,55.7,
SC2-01,2022-11-02 17:00:00,6.883486160285478,460.0,152.0,15.0,57.4,1.2795
SC2-01,2022-11-02 18:00:00,7.283486160285478,401.0,144.0,12.9,63.8,1.3026
SC2-01,2022-11-02 19:00:00,8.683486160285478,587.0,168.0,11.4,64.0,1.2658
SC2-01,2022-11-02 20:00:00,8.383486160285479,582.0,152.0,10.6,63.0,1.2681
SC2-01,2022-11-02 21:00:00,6.483486160285478,460.0,127.0,10.0,63.0,1.2315
SC2-01,2022-11-02 22:00:00,5.583486160285478,372.0,116.0,9.8,55.7,1.1406
SC2-01,2022-11-02 23:00:00,5.683486160285478,304.0,110.0,7.7,55.6,1.0977
SC2-01,2022-11-03 00:00:00,6.183486160285478,378.0,137.0,7.7,56.9,1.1372
SC2-01,2022-11-03 01:00:00,5.883486160285478,332.0,120.0,6.0,59.2,1.0969
SC2-01,2022-11-03 02:00:00,5.483486160285478,292.0,119.0,4.5,63.7,1.0793
SC2-01,2022-11-03 03:00:00,,,119.0,4.9,64.8,1.0697
SC2-01,2022-11-03 04:00:00,5.083486160285478,228.0,110.0,5.9,64.4,1.071
SC2-01,2022-11-03 05:00:00,5.583486160285478,267.0,130.0,3.7,73.2,1.0785
SC2-01,2022-11-03 06:00:00,6.083486160285478,317.0,134.0,4.1,70.1,1.015
SC2-01,2022-11-03 07:00:00,7.383486160285478,443.0,140.0,4.3,76.8,1.0799
SC2-01,2022-11-03 08:00:00,8.583486160285478,586.0,161.0,5.9,73.2,1.1054
SC2-01,2022-11-03 09:00:00,,624.0,167.0,8.7,67.0,1.1347
SC2-01,2022-11-03 10:00:00,8.883486160285479,595.0,176.0,11.0,59.6,1.1243
SC2-01,2022-11-03 11:00:00,,,166.0,12.1,55.2,1.0904
SC2-01,2022-11-03 12:00:00,8.783486160285477,542.0,163.0,13.7,52.5,1.0822
SC2-01,2022-11-03 13:00:00,8.083486160285478,521.0,172.0,14.5,50.1,1.0558
SC2-01,2022-11-03 14:00:00,7.883486160285478,540.0,167.0,15.8,50.9,1.1229
SC2-01,2022-11-03 15:00:00,6.983486160285478,411.0,144.0,15.5,48.4,1.0674
SC2-01,2022-11-03 16:00:00,6.883486160285478,351.0,130.0,16.1,51.6,1.1397
SC2-01,2022-11-03 17:00:00,6.083486160285478,184.0,113.0,16.0,50.3,1.1747
SC2-01,2022-11-03 18:00:00,6.583486160285478,211.0,131.0,14.6,49.4,1.1094
SC2-01,2022-11-03 19:00:00,6.083486160285478,123.0,104.0,12.7,47.2,1.0375
SC2-01,2022-11-03 20:00:00,6.683486160285478,242.0,128.0,11.1,48.0,0.9747
SC2-01,2022-11-03 21:00:00,5.383486160285478,128.0,94.0,10.9,50.9,0.9884
SC2-01,2022-11-03 22:00:00,4.383486160285478,41.0,71.0,8.6,59.1,1.0017
SC2-01,2022-11-03 23:00:00,4.083486160285478,48.0,62.0,8.6,64.5,1.0497
SC2-01,2022-11-04 00:00:00,3.683486160285478,31.0,41.0,7.1,62.3,0.9867
SC2-01,2022-11-04 01:00:00,4.283486160285478,3.0,43.0,7.9,59.3,0.9687
SC2-01,2022-11-04 02:00:00,3.083486160285478,1.0,5.0,7.4,62.4,0.9977
SC2-01,2022-11-04 03:00:00,3.283486160285478,1.0,33.0,8.3,62.5,1.0346
SC2-01,2022-11-04 04:00:00,3.083486160285478,1.0,1.0,9.1,63.1,1.0872
SC2-01,2022-11-04 05:00:00,3.683486160285478,1.0,1.0,9.2,62.4,1.0897
SC2-01,2022-11-04 06:00:00,3.983486160285478,1.0,30.0,10.4,59.5,1.1141
SC2-01,2022-11-04 07:00:00,4.483486160285478,99.0,45.0,10.7,62.6,1.1801
SC2-01,2022-11-04 08:00:00,7.083486160285478,380.0,104.0,12.1,60.4,1.2148
SC2-01,2022-11-04 09:00:00,6.983486160285478,390.0,118.0,13.5,54.6,1.1899
SC2-01,2022-11-04 10:00:00,6.183486160285478,330.0,124.0,15.0,48.0,1.159
SC2-01,2022-11-04 11:00:00,6.283486160285478,349.0,135.0,16.9,40.7,
SC2-01,2022-11-04 12:00:00,6.483486160285478,338.0,114.0,17.8,42.3,1.1072
SC2-01,2022-11-04 13:00:00,6.383486160285478,358.0,118.0,19.3,38.1,1.0948
SC2-01,2022-11-04 14:00:00,6.083486160285478,418.0,117.0,18.9,45.1,1.1886
SC2-01,2022-11-04 15:00:00,6.183486160285478,436.0,,20.2,43.6,1.2309
SC2-01,2022-11-04 16:00:00,6.583486160285478,543.0,120.0,18.4,43.4,1.1562
SC2-01,2022-11-04 17:00:00,7.183486160285478,647.0,147.0,18.3,43.2,1.1496
SC2-01,2022-11-04 18:00:00,8.683486160285478,655.0,155.0,17.8,42.2,1.1594
SC2-01,2022-11-04 19:00:00,9.483486160285478,717.0,173.0,17.5,44.2,1.1721
SC2-01,2022-11-04 20:00:00,8.583486160285478,617.0,171.0,16.1,49.9,1.2057
SC2-01,2022-11-04 21:00:00,6.783486160285478,457.0,136.0,14.2,51.2,1.1677
SC2-01,2022-11-04 22:00:00,6.783486160285478,449.0,123.0,12.0,64.1,1.2224
SC2-01,2022-11-04 23:00:00,6.383486160285478,412.0,111.0,12.2,60.4,1.1946
SC2-01,2022-11-05 00:00:00,6.783486160285478,499.0,92.0,11.2,64.6,1.1969
SC2-01,2022-11-05 01:00:00,6.083486160285478,419.0,83.0,9.5,63.4,1.1498
SC2-01,2022-11-05 02:00:00,4.583486160285478,265.0,37.0,9.1,66.0,1.1731
SC2-01,2022-11-05 03:00:00,4.483486160285478,269.0,41.0,9.1,66.3,1.1514
SC2-01,2022-11-05 04:00:00,5.383486160285478,290.0,25.0,8.1,74.0,1.1908
SC2-01,2022-11-05 05:00:00,4.683486160285478,246.0,33.0,7.8,71.5,1.132
SC2-01,2022-11-05 06:00:00,4.483486160285478,164.0,14.0,6.8,70.6,1.1005
SC2-01,2022-11-05 07:00:00,4.283486160285478,167.0,22.0,5.5,70.2,1.0576
SC2-01,2022-11-05 08:00:00,5.683486160285478,310.0,62.0,6.8,60.2,0.9815
SC2-01,2022-11-05 09:00:00,6.483486160285478,375.0,88.0,,54.5,1.0253
SC2-01,2022-11-05 10:00:00,6.083486160285478,402.0,100.0,13.0,51.6,1.0541
SC2-01,2022-11-05 11:00:00,5.883486160285478,379.0,105.0,14.0,48.9,1.0141
SC2-01,2022-11-05 12:00:00,6.083486160285478,407.0,113.0,14.7,41.5,0.9687
SC2-01,2022-11-05 13:00:00,8.083486160285478,625.0,139.0,15.7,42.0,0.9793
SC2-01,2022-11-05 14:00:00,8.583486160285478,719.0,157.0,16.0,44.3,0.9462
SC2-01,2022-11-05 15:00:00,7.183486160285478,569.0,124.0,16.7,39.9,0.9026
SC2-01,2022-11-05 16:00:00,7.583486160285478,592.0,130.0,16.1,45.6,0.9629
SC2-01,2022-11-05 17:00:00,7.783486160285478,605.0,138.0,16.3,48.6,1.0085
SC2-01,2022-11-05 18:00:00,7.783486160285478,,,14.5,45.3,0.9273
SC2-01,2022-11-05 19:00:00,8.283486160285477,605.0,,13.8,50.4,0.9925
SC2-01,2022-11-05 20:00:00,7.383486160285478,553.0,126.0,13.9,55.4,1.0747
SC2-01,2022-11-05 21:00:00,5.483486160285478,340.0,92.0,13.1,56.5,1.0664
SC2-01,2022-11-05 22:00:00,3.983486160285478,141.0,67.0,12.7,55.8,1.0244
SC2-01,2022-11-05 23:00:00,4.383486160285478,146.0,63.0,11.6,64.8,1.0925
SC2-01,2022-11-06 00:00:00,4.583486160285478,221.0,71.0,10.8,72.1,1.133
SC2-01,2022-11-06 01:00:00,4.583486160285478,177.0,70.0,9.8,75.9,1.1479
SC2-01,2022-11-06 02:00:00,3.983486160285478,139.0,67.0,10.0,73.7,1.0958
SC2-01,2022-11-06 03:00:00,4.483486160285478,91.0,75.0,-15.0,67.4,1.059
SC2-01,2022-11-06 04:00:00,5.083486160285478,131.0,60.0,11.8,68.0,1.1025
SC2-01,2022-11-06 05:00:00,4.683486160285478,84.0,56.0,11.8,,1.101
SC2-01,2022-11-06 06:00:00,1.4,86.0,59.0,11.4,70.3,1.0592
SC2-01,2022-11-06 07:00:00,3.6,277.0,96.0,11.5,73.1,1.1177
SC2-01,2022-11-06 08:00:00,3.4,305.0,102.0,13.2,71.0,1.1718
SC2-01,2022-11-06 09:00:00,4.2,385.0,127.0,15.3,64.6,1.1841
SC2-01,2022-11-06 10:00:00,2.5,277.0,504.38305010905384,18.2,58.4,1.2205
SC2-01,2022-11-06 11:00:00,3.0,303.0,106.0,20.4,57.1,1.2405
SC2-01,2022-11-06 12:00:00,1.8,186.0,84.0,20.5,54.0,1.2176
SC2-01,2022-11-06 13:00:00,2.2,130.0,83.0,20.7,55.5,1.2593
SC2-01,2022-11-06 14:00:00,2.0,609.3652506039743,91.0,20.2,55.3,1.2726
SC2-01,2022-11-06 15:00:00,2.3,184.0,78.0,22.5,56.3,1.3623
SC2-01,2022-11-06 16:00:00,2.5,231.0,77.0,22.7,58.9,1.4231
SC2-01,2022-11-06 17:00:00,3.5,312.0,99.0,23.9,57.7,1.4709
SC2-01,2022-11-06 18:00:00,,320.0,105.0,,58.3,1.4715
SC2-01,2022-11-06 19:00:00,3.9,418.0,105.0,20.3,61.3,1.4772
SC2-01,2022-11-06 20:00:00,3.7,425.0,122.0,18.6,67.5,1.5161
SC2-01,2022-11-06 21:00:00,3.0,365.0,123.0,15.8,69.9,1.4324
SC2-01,2022-11-06 22:00:00,2.0,260.0,93.0,14.2,66.3,1.3659
SC2-01,2022-11-06 23:00:00,2.3,331.0,112.0,12.7,70.1,1.3651
SC2-01,2022-11-07 00:00:00,1.6,241.0,94.0,11.8,73.8,1.3928
SC2-01,2022-11-07 01:00:00,2.5,316.0,109.0,9.8,74.5,1.3213
SC2-01,2022-11-07 02:00:00,2.1,252.0,83.0,9.6,75.8,1.3717
SC2-01,2022-11-07 03:00:00,2.6,323.0,89.0,9.6,78.8,1.4017
SC2-01,2022-11-07 04:00:00,1.9,200.0,52.0,11.0,73.3,1.3919
SC2-01,2022-11-07 05:00:00,0.8,75.0,26.0,9.8,68.6,-0.5822362832501411
SC2-01,2022-11-07 06:00:00,1.0,148.0,36.0,10.4,64.7,1.2751
SC2-01,2022-11-07 07:00:00,2.9,,73.0,10.3,70.0,1.3221
SC2-01,2022-11-07 08:00:00,3.9,454.0,107.0,11.5,65.2,1.3086
SC2-01,2022-11-07 09:00:00,3.6,409.0,122.0,13.7,53.9,1.2739
SC2-01,2022-11-07 10:00:00,2.7,414.0,119.0,15.4,53.4,1.2903
SC2-01,2022-11-07 11:00:00,2.7,450.0,143.0,17.8,48.0,1.2747
SC2-02,2022-10-01 00:00:00,3.1,28.0,19.0,18.0,61.6,1.092
SC2-02,2022-10-01 01:00:00,2.3,6.0,1.0,17.4,67.4,1.1306
SC2-02,2022-10-01 02:00:00,2.1,18.0,1.0,15.3,67.3,1.0546
SC2-02,2022-10-01 03:00:00,2.2,47.0,1.0,14.9,76.1,1.1289
SC2-02,2022-10-01 04:00:00,2.2,47.0,1.0,14.9,76.1,1.1289
SC2-02,2022-10-01 05:00:00,1.1,,1.0,14.8,78.1,1.1257
